participant,final_rating,final_moves,response_list,response_dir,is_correct,trial_list,rt,met_score,stimuli_type,delta_f,stimuli_direction,delta_t,response_f
1957,11.0,3.0,"12,10,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-10n-100.wav,6.0841,33.0,i,10,n,100,150.0
1957,11.0,4.0,"12,11,10,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-100.wav,11.9172,33.0,tone,0,0,0,150.0
1957,11.0,13.0,"10,9,10,9,8,9,6,11,12,11,13,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-120.wav,23.97,33.0,tone,30,n,120,150.0
1957,12.0,3.0,"12,13,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-10p-250.wav,8.2809,33.0,tone,10,p,250,155.0
1957,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-80.wav,7.7591,33.0,tone,10,p,80,150.0
1957,10.0,11.0,"12,13,14,7,8,9,10,9,10,9,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-250.wav,20.2194,33.0,tone,30,p,250,145.0
1957,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-40.wav,8.5527,33.0,tone,40,p,40,150.0
1957,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-60.wav,5.2517,33.0,tone,10,p,60,150.0
1957,9.0,4.0,"10,9,8,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-80.wav,8.0993,33.0,tone,30,n,80,140.0
1957,9.0,2.0,"10,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-40.wav,5.7938,33.0,tone,10,n,40,140.0
1957,12.0,3.0,"12,13,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-10p-120.wav,8.2477,33.0,tone,10,p,120,155.0
1957,9.0,2.0,"8,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-80.wav,4.2513,33.0,tone,20,n,80,140.0
1957,8.0,7.0,"12,10,11,10,9,7,8",l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-120.wav,14.2939,33.0,tone,20,n,120,135.0
1957,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-80.wav,5.577,33.0,tone,10,n,80,150.0
1957,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-80.wav,4.3938,33.0,tone,30,p,80,150.0
1957,11.0,3.0,"10,12,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-250.wav,6.019,33.0,tone,0,0,0,150.0
1957,11.0,3.0,"10,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-40.wav,5.9825,33.0,tone,30,n,40,150.0
1957,14.0,2.0,"12,14",h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-120.wav,4.1577,33.0,tone,40,p,120,165.0
1957,9.0,4.0,"12,9,8,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-120.wav,7.8682,33.0,tone,40,n,120,140.0
1957,10.0,6.0,"12,10,9,10,9,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-40.wav,13.7575,33.0,tone,40,n,40,145.0
1957,10.0,3.0,"10,9,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-60.wav,13.8693,33.0,tone,20,p,60,145.0
1957,11.0,3.0,"10,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-40.wav,7.6184,33.0,tone,20,p,40,150.0
1957,7.0,4.0,"6,7,6,7",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-250.wav,10.2807,33.0,tone,40,n,250,130.0
1957,11.0,3.0,"10,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-40.wav,5.4521,33.0,tone,10,p,40,150.0
1957,10.0,8.0,"12,10,11,10,11,10,9,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-60.wav,16.2994,33.0,tone,40,p,60,145.0
1957,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-60.wav,4.5771,33.0,tone,30,n,60,150.0
1957,11.0,3.0,"10,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-120.wav,5.2577,33.0,tone,10,n,120,150.0
1957,11.0,10.0,"10,11,10,11,12,11,12,11,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-120.wav,82.7023,33.0,tone,20,p,120,150.0
1957,11.0,3.0,"12,10,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-40.wav,5.1681,33.0,tone,0,0,0,150.0
1957,15.0,5.0,"12,7,17,16,15",h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-250.wav,9.8185,33.0,tone,40,p,250,170.0
1957,12.0,3.0,"12,13,12",h,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-250.wav,6.5688,33.0,tone,20,n,250,155.0
1957,10.0,7.0,"12,11,12,11,10,11,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-100.wav,13.3933,33.0,tone,40,n,100,145.0
1957,11.0,9.0,"9,10,9,10,11,12,11,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-100.wav,17.5942,33.0,tone,30,p,100,150.0
1957,11.0,5.0,"10,12,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-60.wav,9.7514,33.0,tone,10,n,60,150.0
1957,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-40.wav,7.7367,33.0,tone,20,n,40,150.0
1957,13.0,8.0,"10,11,12,13,12,13,12,13",h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-100.wav,13.4743,33.0,tone,20,p,100,160.0
1957,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-40.wav,4.2252,33.0,tone,30,p,40,150.0
1957,9.0,4.0,"8,9,8,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-100.wav,7.3695,33.0,tone,30,n,100,140.0
1957,13.0,7.0,"10,11,12,13,14,12,13",h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-120.wav,11.2821,33.0,tone,30,p,120,160.0
1957,7.0,16.0,"12,11,10,9,8,9,8,7,6,7,8,7,8,7,8,7",l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-250.wav,29.5449,33.0,tone,30,n,250,130.0
1957,12.0,11.0,"12,11,10,9,10,11,10,11,12,11,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-60.wav,19.6273,33.0,tone,30,p,60,155.0
1957,11.0,4.0,"12,11,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-100.wav,6.5525,33.0,tone,10,p,100,150.0
1957,11.0,10.0,"10,9,8,9,10,11,12,13,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-100.wav,16.6512,33.0,tone,40,p,100,150.0
1957,11.0,3.0,"10,12,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-80.wav,6.193,33.0,tone,0,0,0,150.0
1957,11.0,4.0,"12,11,10,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-120.wav,7.141,33.0,tone,0,0,0,150.0
1957,11.0,3.0,"12,10,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-60.wav,5.4865,33.0,tone,0,0,0,150.0
1957,13.0,11.0,"12,11,10,11,12,11,13,14,13,14,13",h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-80.wav,19.5276,33.0,tone,20,p,80,160.0
1957,10.0,5.0,"12,11,10,11,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-100.wav,9.1325,33.0,tone,20,n,100,145.0
1957,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-250.wav,6.5106,33.0,tone,10,n,250,150.0
1957,9.0,10.0,"10,11,12,11,10,9,10,9,8,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-60.wav,16.2596,33.0,tone,40,n,60,140.0
1957,13.0,15.0,"12,14,15,14,13,14,13,14,13,14,13,14,13,14,13",h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-80.wav,27.3775,33.0,tone,40,p,80,160.0
1957,11.0,7.0,"12,10,11,12,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-60.wav,11.7024,33.0,tone,20,n,60,150.0
1957,10.0,9.0,"12,11,10,11,10,11,10,11,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-80.wav,16.6353,33.0,tone,40,n,80,145.0
1957,13.0,10.0,"12,13,12,13,12,13,12,13,14,13",h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-250.wav,18.0436,33.0,tone,20,p,250,160.0
1957,11.0,4.0,"12,11,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-100.wav,6.4653,33.0,tone,10,n,100,150.0
1957,10.0,11.0,"10,9,10,11,10,11,10,11,12,11,10",l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-100.wav,34.7053,33.0,di,0,0,0,145.0
1957,8.0,7.0,"6,7,8,7,8,9,8",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-120.wav,13.7178,33.0,di,30,n,120,135.0
1957,12.0,5.0,"12,13,12,11,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-250.wav,10.1329,33.0,di,10,p,250,155.0
1957,11.0,4.0,"12,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-80.wav,7.3407,33.0,di,10,p,80,150.0
1957,13.0,11.0,"10,9,11,12,13,14,13,12,13,12,13",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-250.wav,18.0024,33.0,di,30,p,250,160.0
1957,11.0,7.0,"12,10,11,10,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-40.wav,13.0518,33.0,di,40,p,40,150.0
1957,11.0,3.0,"10,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-60.wav,6.4784,33.0,di,10,p,60,150.0
1957,9.0,10.0,"10,11,10,9,8,7,8,9,8,9",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-80.wav,16.7449,33.0,di,30,n,80,140.0
1957,11.0,5.0,"12,10,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-40.wav,9.7321,33.0,di,10,n,40,150.0
1957,12.0,18.0,"10,9,8,13,12,13,14,13,12,13,15,14,13,12,11,12,13,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-120.wav,34.6941,33.0,di,10,p,120,155.0
1957,10.0,7.0,"12,11,10,9,10,11,10",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-80.wav,12.6656,33.0,di,20,n,80,145.0
1957,10.0,5.0,"12,11,10,11,10",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-120.wav,9.393,33.0,di,20,n,120,145.0
1957,9.0,10.0,"10,9,10,9,8,9,10,9,10,9",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-80.wav,25.4741,33.0,di,10,n,80,140.0
1957,10.0,13.0,"12,11,10,11,10,11,10,11,10,11,10,11,10",l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-80.wav,26.8551,33.0,di,30,p,80,145.0
1957,11.0,5.0,"12,10,11,10,11",m,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-250.wav,9.3245,33.0,di,0,0,0,150.0
1957,11.0,4.0,"10,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-40.wav,7.619,33.0,di,30,n,40,150.0
1957,13.0,6.0,"10,11,12,13,12,13",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-120.wav,18.6027,33.0,di,40,p,120,160.0
1957,7.0,9.0,"7,6,7,6,7,8,7,6,7",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-120.wav,16.7272,33.0,di,40,n,120,130.0
1957,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-40.wav,2.2524,33.0,di,40,n,40,145.0
1957,8.0,7.0,"10,9,10,9,8,9,8",l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-60.wav,13.6246,33.0,di,20,p,60,135.0
1957,11.0,10.0,"12,11,10,11,10,11,10,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-40.wav,22.0761,33.0,di,20,p,40,150.0
1957,6.0,7.0,"12,7,6,7,6,5,6",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-250.wav,19.6332,33.0,di,40,n,250,125.0
1957,11.0,3.0,"10,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-40.wav,6.2695,33.0,di,10,p,40,150.0
1957,12.0,8.0,"10,12,11,12,11,12,13,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-60.wav,15.4522,33.0,di,40,p,60,155.0
1957,11.0,4.0,"12,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-60.wav,7.803,33.0,di,30,n,60,150.0
1957,11.0,4.0,"12,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-120.wav,8.5523,33.0,di,10,n,120,150.0
1957,14.0,11.0,"10,11,12,13,9,13,14,13,14,13,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-120.wav,22.2771,33.0,di,20,p,120,165.0
1957,11.0,4.0,"12,11,10,11",m,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-40.wav,8.5683,33.0,di,0,0,0,150.0
1957,9.0,9.0,"9,10,9,10,7,8,9,8,9",l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-250.wav,15.6273,33.0,di,40,p,250,140.0
1957,9.0,6.0,"10,9,10,9,10,9",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-250.wav,14.2692,33.0,di,20,n,250,140.0
1957,8.0,3.0,"10,9,8",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-100.wav,6.4238,33.0,di,40,n,100,135.0
1957,13.0,6.0,"10,11,12,13,14,13",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-100.wav,12.6092,33.0,di,30,p,100,160.0
1957,10.0,5.0,"6,9,10,11,10",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-60.wav,10.236,33.0,di,10,n,60,145.0
1957,11.0,15.0,"10,11,10,9,11,10,11,10,11,10,11,10,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-40.wav,32.1576,33.0,di,20,n,40,150.0
1957,11.0,4.0,"12,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-100.wav,8.0226,33.0,di,20,p,100,150.0
1957,11.0,5.0,"10,12,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-40.wav,10.302,33.0,di,30,p,40,150.0
1957,11.0,8.0,"10,11,12,11,10,11,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-100.wav,16.3104,33.0,di,30,n,100,150.0
1957,12.0,3.0,"12,11,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-120.wav,5.7849,33.0,di,30,p,120,155.0
1957,9.0,9.0,"12,11,10,11,9,10,9,10,9",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-250.wav,68.2597,33.0,di,30,n,250,140.0
1957,11.0,4.0,"10,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-60.wav,6.5443,33.0,di,30,p,60,150.0
1957,11.0,3.0,"12,10,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-100.wav,5.3364,33.0,di,10,p,100,150.0
1957,14.0,9.0,"12,10,14,13,14,13,14,13,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-100.wav,14.549,33.0,di,40,p,100,165.0
1957,13.0,12.0,"12,11,12,13,12,13,12,13,14,13,14,13",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-80.wav,20.0941,33.0,di,0,0,0,160.0
1957,12.0,11.0,"12,13,14,15,14,13,14,13,12,13,12",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-120.wav,45.7599,33.0,di,0,0,0,155.0
1957,11.0,2.0,"12,11",m,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-60.wav,4.0187,33.0,di,0,0,0,150.0
1957,12.0,6.0,"12,11,12,10,11,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-80.wav,10.8104,33.0,di,20,p,80,155.0
1957,12.0,9.0,"12,11,12,11,12,11,12,11,12",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-100.wav,16.0657,33.0,di,20,n,100,155.0
1957,11.0,6.0,"12,11,12,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-250.wav,11.5275,33.0,di,10,n,250,150.0
1957,11.0,10.0,"12,11,12,11,12,11,12,11,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-60.wav,15.8852,33.0,di,40,n,60,150.0
1957,14.0,9.0,"12,11,12,11,12,11,14,15,14",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-80.wav,20.1726,33.0,di,40,p,80,165.0
1957,11.0,3.0,"13,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-60.wav,7.3854,33.0,di,20,n,60,150.0
1957,13.0,7.0,"12,13,14,15,13,14,13",h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-80.wav,10.4694,33.0,di,40,n,80,160.0
1957,13.0,4.0,"12,11,12,13",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-250.wav,5.8909,33.0,di,20,p,250,160.0
1957,11.0,2.0,"12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-100.wav,4.7279,33.0,di,10,n,100,150.0
9991,11.0,3.0,"10,12,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-100.wav,5.6395,29.0,tone,0,0,0,150.0
9991,10.0,9.0,"9,10,9,11,10,11,10,11,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-120.wav,17.9182,29.0,tone,30,n,120,145.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-250.wav,0.0,29.0,tone,10,p,250,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-80.wav,0.0,29.0,tone,10,p,80,150.0
9991,13.0,2.0,"14,13",h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-250.wav,4.0746,29.0,tone,30,p,250,160.0
9991,12.0,2.0,"13,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-40.wav,5.0056,29.0,tone,40,p,40,155.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-60.wav,0.0,29.0,tone,10,p,60,150.0
9991,10.0,2.0,"9,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-80.wav,4.1727,29.0,tone,30,n,80,145.0
9991,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-40.wav,6.5379,29.0,tone,10,n,40,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-120.wav,0.0,29.0,tone,10,p,120,150.0
9991,11.0,6.0,"10,9,10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-80.wav,10.1044,29.0,tone,20,n,80,150.0
9991,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-120.wav,7.6372,29.0,tone,20,n,120,150.0
9991,11.0,3.0,"10,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-80.wav,6.4144,29.0,tone,10,n,80,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-80.wav,0.0,29.0,tone,30,p,80,150.0
9991,11.0,2.0,"10,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-250.wav,4.9225,29.0,tone,0,0,0,150.0
9991,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-40.wav,0.0,29.0,tone,30,n,40,150.0
9991,12.0,5.0,"13,12,14,13,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-120.wav,11.0554,29.0,tone,40,p,120,155.0
9991,10.0,10.0,"8,9,11,10,9,10,9,6,9,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-120.wav,17.0529,29.0,tone,40,n,120,145.0
9991,11.0,4.0,"10,11,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-40n-40.wav,8.1369,29.0,tone,40,n,40,150.0
9991,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-60.wav,6.59,29.0,tone,20,p,60,150.0
9991,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-40.wav,3.8731,29.0,tone,20,p,40,150.0
9991,8.0,12.0,"9,8,9,6,7,6,7,8,9,8,7,8",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-250.wav,24.0567,29.0,tone,40,n,250,135.0
9991,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-40.wav,4.622,29.0,tone,10,p,40,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-60.wav,0.0,29.0,tone,40,p,60,150.0
9991,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-60.wav,4.2494,29.0,tone,30,n,60,150.0
9991,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-120.wav,0.0,29.0,tone,10,n,120,150.0
9991,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-120.wav,4.247,29.0,tone,20,p,120,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-40.wav,0.0,29.0,tone,0,0,0,150.0
9991,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-250.wav,1.8643,29.0,tone,40,p,250,160.0
9991,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-250.wav,2.249,29.0,tone,20,n,250,145.0
9991,10.0,4.0,"10,11,9,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-100.wav,7.6354,29.0,tone,40,n,100,145.0
9991,12.0,3.0,"12,11,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-100.wav,5.5485,29.0,tone,30,p,100,155.0
9991,11.0,5.0,"12,11,12,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10n-60.wav,9.4233,29.0,tone,10,n,60,150.0
9991,11.0,4.0,"12,11,10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-40.wav,7.5389,29.0,tone,20,n,40,150.0
9991,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-100.wav,4.7987,29.0,tone,20,p,100,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-40.wav,0.0,29.0,tone,30,p,40,150.0
9991,10.0,4.0,"10,9,11,10",l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-100.wav,8.2912,29.0,tone,30,n,100,145.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-120.wav,0.0,29.0,tone,30,p,120,150.0
9991,9.0,4.0,"10,9,8,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-250.wav,8.0541,29.0,tone,30,n,250,140.0
9991,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-60.wav,4.3694,29.0,tone,30,p,60,150.0
9991,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-100.wav,4.7413,29.0,tone,10,p,100,150.0
9991,12.0,3.0,"12,13,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-100.wav,5.0216,29.0,tone,40,p,100,155.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-80.wav,0.0,29.0,tone,0,0,0,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-120.wav,0.0,29.0,tone,0,0,0,150.0
9991,11.0,2.0,"10,11",m,True,main_files/trial_tone/tone_150hz_75db_250ff-000-60.wav,3.3771,29.0,tone,0,0,0,150.0
9991,12.0,3.0,"12,11,12",h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-80.wav,7.0401,29.0,tone,20,p,80,155.0
9991,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-100.wav,0.0,29.0,tone,20,n,100,150.0
9991,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-250.wav,2.0047,29.0,tone,10,n,250,145.0
9991,11.0,2.0,"10,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-40n-60.wav,4.0556,29.0,tone,40,n,60,150.0
9991,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-80.wav,0.0,29.0,tone,40,p,80,150.0
9991,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-60.wav,0.0,29.0,tone,20,n,60,150.0
9991,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-80.wav,1.7211,29.0,tone,40,n,80,145.0
9991,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-250.wav,1.6424,29.0,tone,20,p,250,155.0
9991,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-100.wav,0.0,29.0,tone,10,n,100,150.0
9991,11.0,2.0,"10,11",m,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-100.wav,5.8531,29.0,di,0,0,0,150.0
9991,11.0,3.0,"10,12,11",m,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-120.wav,6.4582,29.0,di,30,n,120,150.0
9991,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-250.wav,0.0,29.0,di,10,p,250,150.0
9991,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-80.wav,0.0,29.0,di,10,p,80,150.0
9991,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-250.wav,1.8057,29.0,di,30,p,250,155.0
9991,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-40.wav,0.0,29.0,di,40,p,40,150.0
9991,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-60.wav,0.0,29.0,di,10,p,60,150.0
9991,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-80.wav,2.2137,29.0,di,30,n,80,145.0
9991,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-40.wav,0.0,29.0,di,10,n,40,150.0
9991,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-120.wav,0.0,29.0,di,10,p,120,150.0
9991,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-80.wav,0.0,29.0,di,20,n,80,150.0
9991,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-120.wav,2.0358,29.0,di,20,n,120,145.0
